district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,lag2_mean_total_token,lag2_mean_total_phone,lag2_mean_reorder_payment_count,lag2_mean_token_phone,lag3_mean_total_token,lag3_mean_total_phone,lag3_mean_reorder_payment_count,lag3_mean_token_phone,lag4_mean_total_token,lag4_mean_total_phone,lag4_mean_reorder_payment_count,lag4_mean_token_phone,total_token_change_percent,total_phone_change_percent,token_phone_change_percent,reorder_payment_count_change_percent,total_token_change20_percent,total_phone_change20_percent,token_phone_change20_percent,reorder_payment_count_change20_percent,total_token_change30_percent,total_phone_change30_percent,token_phone_change30_percent,reorder_payment_count_change30_percent,total_token_change40_percent,total_phone_change40_percent,token_phone_change40_percent,reorder_payment_count_change40_percent,total_token_change_count,total_phone_change_count,token_phone_change_count,reorder_payment_count_change_count,total_token_change20_count,total_phone_change20_count,token_phone_change20_count,reorder_payment_count_change20_count,total_token_change30_count,total_phone_change30_count,token_phone_change30_count,reorder_payment_count_change30_count,total_token_change40_count,total_phone_change40_count,token_phone_change40_count,reorder_payment_count_change40_count,place4,place2,district,name,region
93,2,30,28.14285714,27,4.142857143,1.044488182,30.85714286,30.28571429,5.142857143,1.016909378,34.33333333,33,10.66666667,1.037986705,20.66666667,20.33333333,0.333333333,1.01010101,,,,,-8.796296296,-10.8490566,2.712021723,-19.44444444,-18.03051318,-18.18181818,0.626354546,-61.16071429,0,0,0,0,0,0,0,0,-2.714285714,-3.285714286,0.027578803,-1,-6.19047619,-6,0.006501477,-6.523809524,0,0,0,0,0,0,0,0,93,1,bazaar,بازار,12
93,3,30,28.71428571,28.42857143,5.142857143,1.012445887,28.14285714,27,4.142857143,1.044488182,30.85714286,30.28571429,5.142857143,1.016909378,34.33333333,33,10.66666667,1.037986705,20.66666667,20.33333333,0.333333333,1.01010101,2.030456853,5.291005291,-3.067750759,24.13793103,0,0,0,0,-16.36615811,-13.85281385,-2.460611209,-51.78571429,0,0,0,0,0.571428571,1.428571429,-0.032042294,1,0,0,0,0,-5.619047619,-4.571428571,-0.025540817,-5.523809524,0,0,0,0,93,1,bazaar,بازار,12
93,4,30,22.28571429,22.28571429,4,1,28.71428571,28.42857143,5.142857143,1.012445887,28.14285714,27,4.142857143,1.044488182,30.85714286,30.28571429,5.142857143,1.016909378,34.33333333,33,10.66666667,1.037986705,-22.3880597,-21.6080402,-1.22928915,-22.22222222,0,0,0,0,0,0,0,0,-35.09015257,-32.46753247,-3.659652333,-62.5,-6.428571429,-6.142857143,-0.012445887,-1.142857143,0,0,0,0,0,0,0,0,-12.04761905,-10.71428571,-0.037986705,-6.666666667,93,1,bazaar,بازار,12
93,5,30,23.57142857,23.42857143,0.714285714,1.003401361,22.28571429,22.28571429,4,1,28.71428571,28.42857143,5.142857143,1.012445887,28.14285714,27,4.142857143,1.044488182,30.85714286,30.28571429,5.142857143,1.016909378,5.769230769,5.128205128,0.340136054,-82.14285714,0,0,0,0,0,0,0,0,0,0,0,0,1.285714286,1.142857143,0.003401361,-3.285714286,0,0,0,0,0,0,0,0,0,0,0,0,93,1,bazaar,بازار,12
969,0,30,13.33333333,12.33333333,4,1.066666667,7.666666667,7.333333333,0,1.041666667,,,,,,,,,,,,,73.91304348,68.18181818,2.4,,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,5,0.025,4,0,0,0,0,0,0,0,0,0,0,0,0,969,1,shokoofeh,شکوفه,14
969,1,30,18,17.42857143,5.571428571,1.033730159,13.33333333,12.33333333,4,1.066666667,7.666666667,7.333333333,0,1.041666667,,,,,,,,,35,41.31274131,-3.087797619,39.28571429,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,5.095238095,-0.032936508,1.571428571,0,0,0,0,0,0,0,0,0,0,0,0,969,1,shokoofeh,شکوفه,14
969,2,30,15.71428571,15.57142857,7,1.008403361,18,17.42857143,5.571428571,1.033730159,13.33333333,12.33333333,4,1.066666667,7.666666667,7.333333333,0,1.041666667,,,,,-12.6984127,-10.6557377,-2.450039517,25.64102564,17.85714286,26.25482625,-5.462184874,75,0,0,0,0,0,0,0,0,-2.285714286,-1.857142857,-0.025326797,1.428571429,2.380952381,3.238095238,-0.058263305,3,0,0,0,0,0,0,0,0,969,1,shokoofeh,شکوفه,14
969,3,30,15.71428571,15,1.142857143,1.042207792,15.71428571,15.57142857,7,1.008403361,18,17.42857143,5.571428571,1.033730159,13.33333333,12.33333333,4,1.066666667,7.666666667,7.333333333,0,1.041666667,0,-3.669724771,3.352272727,-83.67346939,0,0,0,0,17.85714286,21.62162162,-2.293019481,-71.42857143,0,0,0,0,0,-0.571428571,0.033804431,-5.857142857,0,0,0,0,2.380952381,2.666666667,-0.024458874,-2.857142857,0,0,0,0,969,1,shokoofeh,شکوفه,14
969,4,30,12.42857143,11.57142857,5.142857143,1.064935065,15.71428571,15,1.142857143,1.042207792,15.71428571,15.57142857,7,1.008403361,18,17.42857143,5.571428571,1.033730159,13.33333333,12.33333333,4,1.066666667,-20.90909091,-22.85714286,2.180685358,350,0,0,0,0,0,0,0,0,-6.785714286,-6.177606178,-0.162337662,28.57142857,-3.285714286,-3.428571429,0.022727273,4,0,0,0,0,0,0,0,0,-0.904761905,-0.761904762,-0.001731602,1.142857143,969,1,shokoofeh,شکوفه,14
969,5,30,15.42857143,14.28571429,1.428571429,1.075598935,12.42857143,11.57142857,5.142857143,1.064935065,15.71428571,15,1.142857143,1.042207792,15.71428571,15.57142857,7,1.008403361,18,17.42857143,5.571428571,1.033730159,24.13793103,23.45679012,1.00136343,-72.22222222,0,0,0,0,0,0,0,0,0,0,0,0,3,2.714285714,0.01066387,-3.714285714,0,0,0,0,0,0,0,0,0,0,0,0,969,1,shokoofeh,شکوفه,14
40,0,10,60.33333333,56.66666667,15,1.063052593,40,37.66666667,1.666666667,1.040229885,,,,,,,,,,,,,50.83333333,50.44247788,2.194006197,800,0,0,0,0,0,0,0,0,0,0,0,0,20.33333333,19,0.022822708,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,40,1,ajoodanieh,آجودانیه,1
40,1,10,56.42857143,54.85714286,16.71428571,1.029655364,60.33333333,56.66666667,15,1.063052593,40,37.66666667,1.666666667,1.040229885,,,,,,,,,-6.471981058,-3.193277311,-3.141634746,11.42857143,0,0,0,0,0,0,0,0,0,0,0,0,-3.904761905,-1.80952381,-0.03339723,1.714285714,0,0,0,0,0,0,0,0,0,0,0,0,40,1,ajoodanieh,آجودانیه,1
40,2,10,57.57142857,55.14285714,17.71428571,1.047557111,56.42857143,54.85714286,16.71428571,1.029655364,60.33333333,56.66666667,15,1.063052593,40,37.66666667,1.666666667,1.040229885,,,,,2.025316456,0.520833333,1.738615488,5.982905983,-4.577742699,-2.68907563,-1.457640206,18.0952381,0,0,0,0,0,0,0,0,1.142857143,0.285714286,0.017901748,1,-2.761904762,-1.523809524,-0.015495482,2.714285714,0,0,0,0,0,0,0,0,40,1,ajoodanieh,آجودانیه,1
40,3,10,62.71428571,58,11.71428571,1.077942887,57.57142857,55.14285714,17.71428571,1.047557111,56.42857143,54.85714286,16.71428571,1.029655364,60.33333333,56.66666667,15,1.063052593,40,37.66666667,1.666666667,1.040229885,8.933002481,5.18134715,2.900631928,-33.87096774,0,0,0,0,3.946329913,2.352941176,1.400710946,-21.9047619,0,0,0,0,5.142857143,2.857142857,0.030385776,-6,0,0,0,0,2.380952381,1.333333333,0.014890294,-3.285714286,0,0,0,0,40,1,ajoodanieh,آجودانیه,1
40,4,10,68.28571429,64.85714286,9.857142857,1.054986183,62.71428571,58,11.71428571,1.077942887,57.57142857,55.14285714,17.71428571,1.047557111,56.42857143,54.85714286,16.71428571,1.029655364,60.33333333,56.66666667,15,1.063052593,8.883826879,11.8226601,-2.129677228,-15.85365854,0,0,0,0,0,0,0,0,13.18074191,14.45378151,-0.758796905,-34.28571429,5.571428571,6.857142857,-0.022956704,-1.857142857,0,0,0,0,0,0,0,0,7.952380952,8.19047619,-0.00806641,-5.142857143,40,1,ajoodanieh,آجودانیه,1
40,5,10,44.28571429,43,5.428571429,1.036971358,68.28571429,64.85714286,9.857142857,1.054986183,62.71428571,58,11.71428571,1.077942887,57.57142857,55.14285714,17.71428571,1.047557111,56.42857143,54.85714286,16.71428571,1.029655364,-35.14644351,-33.70044053,-1.707588739,-44.92753623,0,0,0,0,0,0,0,0,0,0,0,0,-24,-21.85714286,-0.018014825,-4.428571429,0,0,0,0,0,0,0,0,0,0,0,0,40,1,ajoodanieh,آجودانیه,1
204,0,10,20.33333333,18.33333333,13.33333333,1.100478469,16.33333333,15,0,1.060606061,,,,,,,,,,,,,24.48979592,22.22222222,3.759398496,,0,0,0,0,0,0,0,0,0,0,0,0,4,3.333333333,0.039872408,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,204,1,jamalzadeh,جمال‌زاده,6
204,1,10,24.42857143,22.42857143,7.571428571,1.076776557,20.33333333,18.33333333,13.33333333,1.100478469,16.33333333,15,0,1.060606061,,,,,,,,,20.14051522,22.33766234,-2.153782449,-43.21428571,0,0,0,0,0,0,0,0,0,0,0,0,4.095238095,4.095238095,-0.023701912,-5.761904762,0,0,0,0,0,0,0,0,0,0,0,0,204,1,jamalzadeh,جمال‌زاده,6
204,2,10,26.14285714,23.42857143,7.571428571,1.109485158,24.42857143,22.42857143,7.571428571,1.076776557,20.33333333,18.33333333,13.33333333,1.100478469,16.33333333,15,0,1.060606061,,,,,7.01754386,4.458598726,3.037640513,0,28.57142857,27.79220779,0.818433895,-43.21428571,0,0,0,0,0,0,0,0,1.714285714,1,0.032708601,0,5.80952381,5.095238095,0.009006689,-5.761904762,0,0,0,0,0,0,0,0,204,1,jamalzadeh,جمال‌زاده,6
204,3,10,19,18.57142857,5,1.020328599,26.14285714,23.42857143,7.571428571,1.109485158,24.42857143,22.42857143,7.571428571,1.076776557,20.33333333,18.33333333,13.33333333,1.100478469,16.33333333,15,0,1.060606061,-27.32240437,-20.73170732,-8.035849583,-33.96226415,0,0,0,0,-6.557377049,1.298701299,-7.283183805,-62.5,0,0,0,0,-7.142857143,-4.857142857,-0.089156558,-2.571428571,0,0,0,0,-1.333333333,0.238095238,-0.08014987,-8.333333333,0,0,0,0,204,1,jamalzadeh,جمال‌زاده,6
204,4,10,19.42857143,17.57142857,4,1.084448646,19,18.57142857,5,1.020328599,26.14285714,23.42857143,7.571428571,1.109485158,24.42857143,22.42857143,7.571428571,1.076776557,20.33333333,18.33333333,13.33333333,1.100478469,2.255639098,-5.384615385,6.284254554,-20,0,0,0,0,0,0,0,0,-4.449648712,-4.155844156,-1.456623061,-70,0.428571429,-1,0.064120046,-1,0,0,0,0,0,0,0,0,-0.904761905,-0.761904762,-0.016029823,-9.333333333,204,1,jamalzadeh,جمال‌زاده,6
204,5,10,15.57142857,14.57142857,0.857142857,1.075628736,19.42857143,17.57142857,4,1.084448646,19,18.57142857,5,1.020328599,26.14285714,23.42857143,7.571428571,1.109485158,24.42857143,22.42857143,7.571428571,1.076776557,-19.85294118,-17.07317073,-0.813308166,-78.57142857,0,0,0,0,0,0,0,0,0,0,0,0,-3.857142857,-3,-0.008819909,-3.142857143,0,0,0,0,0,0,0,0,0,0,0,0,204,1,jamalzadeh,جمال‌زاده,6
251,0,30,14.33333333,13.66666667,1.666666667,1.066666667,11,11,1,1,,,,,,,,,,,,,30.3030303,24.24242424,6.666666667,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,2.666666667,0.066666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,251,1,charsad-dastgah,چهارصد دستگاه,14
251,1,30,9,8.428571429,3.857142857,1.093197279,14.33333333,13.66666667,1.666666667,1.066666667,11,11,1,1,,,,,,,,,-37.20930233,-38.32752613,2.487244898,131.4285714,0,0,0,0,0,0,0,0,0,0,0,0,-5.333333333,-5.238095238,0.026530612,2.19047619,0,0,0,0,0,0,0,0,0,0,0,0,251,1,charsad-dastgah,چهارصد دستگاه,14
251,2,30,12.71428571,12.42857143,5.857142857,1.0375,9,8.428571429,3.857142857,1.093197279,14.33333333,13.66666667,1.666666667,1.066666667,11,11,1,1,,,,,41.26984127,47.45762712,-5.094897324,51.85185185,-11.29568106,-9.059233449,-2.734375,251.4285714,0,0,0,0,0,0,0,0,3.714285714,4,-0.055697279,2,-1.619047619,-1.238095238,-0.029166667,4.19047619,0,0,0,0,0,0,0,0,251,1,charsad-dastgah,چهارصد دستگاه,14
251,3,30,11.57142857,11.14285714,2.142857143,1.032199546,12.71428571,12.42857143,5.857142857,1.0375,9,8.428571429,3.857142857,1.093197279,14.33333333,13.66666667,1.666666667,1.066666667,11,11,1,1,-8.988764045,-10.34482759,-0.510887086,-63.41463415,0,0,0,0,-19.26910299,-18.46689895,-3.231292517,28.57142857,0,0,0,0,-1.142857143,-1.285714286,-0.005300454,-3.714285714,0,0,0,0,-2.761904762,-2.523809524,-0.03446712,0.476190476,0,0,0,0,251,1,charsad-dastgah,چهارصد دستگاه,14
251,4,30,11,10.85714286,2,1.008928571,11.57142857,11.14285714,2.142857143,1.032199546,12.71428571,12.42857143,5.857142857,1.0375,9,8.428571429,3.857142857,1.093197279,14.33333333,13.66666667,1.666666667,1.066666667,-4.938271605,-2.564102564,-2.254503515,-6.666666667,0,0,0,0,0,0,0,0,-23.25581395,-20.55749129,-5.412946429,20,-0.571428571,-0.285714286,-0.023270975,-0.142857143,0,0,0,0,0,0,0,0,-3.333333333,-2.80952381,-0.057738095,0.333333333,251,1,charsad-dastgah,چهارصد دستگاه,14
251,5,30,9.285714286,9.285714286,0.857142857,1,11,10.85714286,2,1.008928571,11.57142857,11.14285714,2.142857143,1.032199546,12.71428571,12.42857143,5.857142857,1.0375,9,8.428571429,3.857142857,1.093197279,-15.58441558,-14.47368421,-0.884955752,-57.14285714,0,0,0,0,0,0,0,0,0,0,0,0,-1.714285714,-1.571428571,-0.008928571,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,251,1,charsad-dastgah,چهارصد دستگاه,14
259,0,20,1.5,1.5,0,1,1,1,0,1,,,,,,,,,,,,,50,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,shahrak-e-aboozar,شهرک ابوذر,19
259,1,20,1.6,1.6,0,1,1.5,1.5,0,1,1,1,0,1,,,,,,,,,6.666666667,6.666666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,shahrak-e-aboozar,شهرک ابوذر,19
259,2,20,2.2,2.2,0,1,1.6,1.6,0,1,1.5,1.5,0,1,1,1,0,1,,,,,37.5,37.5,0,,46.66666667,46.66666667,0,,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,259,1,shahrak-e-aboozar,شهرک ابوذر,19
259,3,20,2,1.833333333,0.333333333,1.055555556,2.2,2.2,0,1,1.6,1.6,0,1,1.5,1.5,0,1,1,1,0,1,-9.090909091,-16.66666667,5.555555556,,0,0,0,0,33.33333333,22.22222222,5.555555556,,0,0,0,0,-0.2,-0.366666667,0.055555556,0.333333333,0,0,0,0,0.5,0.333333333,0.055555556,0.333333333,0,0,0,0,259,1,shahrak-e-aboozar,شهرک ابوذر,19
259,4,20,1.571428571,1.571428571,0,1,2,1.833333333,0.333333333,1.055555556,2.2,2.2,0,1,1.6,1.6,0,1,1.5,1.5,0,1,-21.42857143,-14.28571429,-5.263157895,-100,0,0,0,0,0,0,0,0,4.761904762,4.761904762,0,,-0.428571429,-0.261904762,-0.055555556,-0.333333333,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0,0,259,1,shahrak-e-aboozar,شهرک ابوذر,19
259,5,20,1,1,0,1,1.571428571,1.571428571,0,1,2,1.833333333,0.333333333,1.055555556,2.2,2.2,0,1,1.6,1.6,0,1,-36.36363636,-36.36363636,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.571428571,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,shahrak-e-aboozar,شهرک ابوذر,19
282,0,30,10.33333333,10,5,1.037037037,12.5,12.5,0,1,,,,,,,,,,,,,-17.33333333,-20,3.703703704,,0,0,0,0,0,0,0,0,0,0,0,0,-2.166666667,-2.5,0.037037037,5,0,0,0,0,0,0,0,0,0,0,0,0,282,1,hor-square,میدان حر,11
282,1,30,12.14285714,11.71428571,2.571428571,1.046703297,10.33333333,10,5,1.037037037,12.5,12.5,0,1,,,,,,,,,17.51152074,17.14285714,0.932103611,-48.57142857,0,0,0,0,0,0,0,0,0,0,0,0,1.80952381,1.714285714,0.00966626,-2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,282,1,hor-square,میدان حر,11
282,2,30,10,9.857142857,2.714285714,1.014285714,12.14285714,11.71428571,2.571428571,1.046703297,10.33333333,10,5,1.037037037,12.5,12.5,0,1,,,,,-17.64705882,-15.85365854,-3.097112861,5.555555556,-3.225806452,-1.428571429,-2.193877551,-45.71428571,0,0,0,0,0,0,0,0,-2.142857143,-1.857142857,-0.032417582,0.142857143,-0.333333333,-0.142857143,-0.022751323,-2.285714286,0,0,0,0,0,0,0,0,282,1,hor-square,میدان حر,11
282,3,30,11.42857143,11.14285714,4.428571429,1.024891775,10,9.857142857,2.714285714,1.014285714,12.14285714,11.71428571,2.571428571,1.046703297,10.33333333,10,5,1.037037037,12.5,12.5,0,1,14.28571429,13.04347826,1.045667947,63.15789474,0,0,0,0,10.59907834,11.42857143,-1.171150278,-11.42857143,0,0,0,0,1.428571429,1.285714286,0.010606061,1.714285714,0,0,0,0,1.095238095,1.142857143,-0.012145262,-0.571428571,0,0,0,0,282,1,hor-square,میدان حر,11
282,4,30,12,11.85714286,6.285714286,1.007518797,11.42857143,11.14285714,4.428571429,1.024891775,10,9.857142857,2.714285714,1.014285714,12.14285714,11.71428571,2.571428571,1.046703297,10.33333333,10,5,1.037037037,5,6.41025641,-1.695103651,41.93548387,0,0,0,0,0,0,0,0,16.12903226,18.57142857,-2.846401719,25.71428571,0.571428571,0.714285714,-0.017372978,1.857142857,0,0,0,0,0,0,0,0,1.666666667,1.857142857,-0.02951824,1.285714286,282,1,hor-square,میدان حر,11
282,5,30,7.714285714,7.571428571,0.857142857,1.010989011,12,11.85714286,6.285714286,1.007518797,11.42857143,11.14285714,4.428571429,1.024891775,10,9.857142857,2.714285714,1.014285714,12.14285714,11.71428571,2.571428571,1.046703297,-35.71428571,-36.14457831,0.344431688,-86.36363636,0,0,0,0,0,0,0,0,0,0,0,0,-4.285714286,-4.285714286,0.003470214,-5.428571429,0,0,0,0,0,0,0,0,0,0,0,0,282,1,hor-square,میدان حر,11
285,0,30,19.33333333,17.33333333,6.666666667,1.111111111,25,23,0.5,1.087619048,,,,,,,,,,,,,-22.66666667,-24.63768116,2.159953298,1233.333333,0,0,0,0,0,0,0,0,0,0,0,0,-5.666666667,-5.666666667,0.023492063,6.166666667,0,0,0,0,0,0,0,0,0,0,0,0,285,1,darvazeh-shemiran,دروازه شمیران,12
285,1,30,22.85714286,21.14285714,10.85714286,1.070294118,19.33333333,17.33333333,6.666666667,1.111111111,25,23,0.5,1.087619048,,,,,,,,,18.22660099,21.97802198,-3.673529412,62.85714286,0,0,0,0,0,0,0,0,0,0,0,0,3.523809524,3.80952381,-0.040816993,4.19047619,0,0,0,0,0,0,0,0,0,0,0,0,285,1,darvazeh-shemiran,دروازه شمیران,12
285,2,30,18.28571429,17.42857143,8.857142857,1.041147741,22.85714286,21.14285714,10.85714286,1.070294118,19.33333333,17.33333333,6.666666667,1.111111111,25,23,0.5,1.087619048,,,,,-20,-17.56756757,-2.723211874,-18.42105263,-5.418719212,0.549450549,-6.296703297,32.85714286,0,0,0,0,0,0,0,0,-4.571428571,-3.714285714,-0.029146376,-2,-1.047619048,0.095238095,-0.06996337,2.19047619,0,0,0,0,0,0,0,0,285,1,darvazeh-shemiran,دروازه شمیران,12
285,3,30,21.71428571,18.71428571,3.857142857,1.153840852,18.28571429,17.42857143,8.857142857,1.041147741,22.85714286,21.14285714,10.85714286,1.070294118,19.33333333,17.33333333,6.666666667,1.111111111,25,23,0.5,1.087619048,18.75,7.37704918,10.8239308,-56.4516129,0,0,0,0,12.31527094,7.967032967,3.845676692,-42.14285714,0,0,0,0,3.428571429,1.285714286,0.112693111,-5,0,0,0,0,2.380952381,1.380952381,0.042729741,-2.80952381,0,0,0,0,285,1,darvazeh-shemiran,دروازه شمیران,12
285,4,30,20,17.85714286,2.857142857,1.115013157,21.71428571,18.71428571,3.857142857,1.153840852,18.28571429,17.42857143,8.857142857,1.041147741,22.85714286,21.14285714,10.85714286,1.070294118,19.33333333,17.33333333,6.666666667,1.111111111,-7.894736842,-4.580152672,-3.365082392,-25.92592593,0,0,0,0,0,0,0,0,3.448275862,3.021978022,0.35118411,-57.14285714,-1.714285714,-0.857142857,-0.038827695,-1,0,0,0,0,0,0,0,0,0.666666667,0.523809524,0.003902046,-3.80952381,285,1,darvazeh-shemiran,دروازه شمیران,12
285,5,30,21.71428571,19.42857143,2.142857143,1.095468341,20,17.85714286,2.857142857,1.115013157,21.71428571,18.71428571,3.857142857,1.153840852,18.28571429,17.42857143,8.857142857,1.041147741,22.85714286,21.14285714,10.85714286,1.070294118,8.571428571,8.8,-1.752877576,-25,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714,1.571428571,-0.019544816,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,285,1,darvazeh-shemiran,دروازه شمیران,12
147,0,11,25.33333333,22.33333333,34.66666667,1.128104575,31.5,24,2,1.293650794,,,,,,,,,,,,,-19.57671958,-6.944444444,-12.79682425,1633.333333,0,0,0,0,0,0,0,0,0,0,0,0,-6.166666667,-1.666666667,-0.165546218,32.66666667,0,0,0,0,0,0,0,0,0,0,0,0,147,1,shahin,شاهین,5
147,1,11,18.14285714,18,10.57142857,1.028571429,25.33333333,22.33333333,34.66666667,1.128104575,31.5,24,2,1.293650794,,,,,,,,,-28.38345865,-19.40298507,-8.823042543,-69.50549451,0,0,0,0,0,0,0,0,0,0,0,0,-7.19047619,-4.333333333,-0.099533147,-24.0952381,0,0,0,0,0,0,0,0,0,0,0,0,147,1,shahin,شاهین,5
147,2,11,16.85714286,16,10,1.054317965,18.14285714,18,10.57142857,1.028571429,25.33333333,22.33333333,34.66666667,1.128104575,31.5,24,2,1.293650794,,,,,-7.086614173,-11.11111111,2.503135452,-5.405405405,-33.45864662,-28.35820896,-6.540759797,-71.15384615,0,0,0,0,0,0,0,0,-1.285714286,-2,0.025746536,-0.571428571,-8.476190476,-6.333333333,-0.073786611,-24.66666667,0,0,0,0,0,0,0,0,147,1,shahin,شاهین,5
147,3,11,17,16.28571429,7.857142857,1.038478549,16.85714286,16,10,1.054317965,18.14285714,18,10.57142857,1.028571429,25.33333333,22.33333333,34.66666667,1.128104575,31.5,24,2,1.293650794,0.847457627,1.785714286,-1.502337612,-21.42857143,0,0,0,0,-32.89473684,-27.07889126,-7.944833114,-77.33516484,0,0,0,0,0.142857143,0.285714286,-0.015839415,-2.142857143,0,0,0,0,-8.333333333,-6.047619048,-0.089626026,-26.80952381,0,0,0,0,147,1,shahin,شاهین,5
147,4,11,19.57142857,16,8.714285714,1.20490863,17,16.28571429,7.857142857,1.038478549,16.85714286,16,10,1.054317965,18.14285714,18,10.57142857,1.028571429,25.33333333,22.33333333,34.66666667,1.128104575,15.12605042,-1.754385965,16.02633785,10.90909091,0,0,0,0,0,0,0,0,-22.7443609,-28.35820896,6.808238939,-74.86263736,2.571428571,-0.285714286,0.166430081,0.857142857,0,0,0,0,0,0,0,0,-5.761904762,-6.333333333,0.076804055,-25.95238095,147,1,shahin,شاهین,5
147,5,11,21.42857143,20.71428571,7.428571429,1.030836941,19.57142857,16,8.714285714,1.20490863,17,16.28571429,7.857142857,1.038478549,16.85714286,16,10,1.054317965,18.14285714,18,10.57142857,1.028571429,9.489051095,29.46428571,-14.44687879,-14.75409836,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857,4.714285714,-0.174071689,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,147,1,shahin,شاهین,5
908,0,10,8,8,5,1,7,6,0,1.171428571,,,,,,,,,,,,,14.28571429,33.33333333,-14.63414634,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.171428571,5,0,0,0,0,0,0,0,0,0,0,0,0,908,1,havanirooz,هوانیروز,22
908,1,10,6.857142857,6.857142857,1.857142857,1,8,8,5,1,7,6,0,1.171428571,,,,,,,,,-14.28571429,-14.28571429,0,-62.85714286,0,0,0,0,0,0,0,0,0,0,0,0,-1.142857143,-1.142857143,0,-3.142857143,0,0,0,0,0,0,0,0,0,0,0,0,908,1,havanirooz,هوانیروز,22
908,2,10,7,6.571428571,0.571428571,1.059183673,6.857142857,6.857142857,1.857142857,1,8,8,5,1,7,6,0,1.171428571,,,,,2.083333333,-4.166666667,5.918367347,-69.23076923,-12.5,-17.85714286,5.918367347,-88.57142857,0,0,0,0,0,0,0,0,0.142857143,-0.285714286,0.059183673,-1.285714286,-1,-1.428571429,0.059183673,-4.428571429,0,0,0,0,0,0,0,0,908,1,havanirooz,هوانیروز,22
908,3,10,6.714285714,6.285714286,1.714285714,1.066836735,7,6.571428571,0.571428571,1.059183673,6.857142857,6.857142857,1.857142857,1,8,8,5,1,7,6,0,1.171428571,-4.081632653,-4.347826087,0.722543353,200,0,0,0,0,-16.07142857,-21.42857143,6.683673469,-65.71428571,0,0,0,0,-0.285714286,-0.285714286,0.007653061,1.142857143,0,0,0,0,-1.285714286,-1.714285714,0.066836735,-3.285714286,0,0,0,0,908,1,havanirooz,هوانیروز,22
908,4,10,7.714285714,7.428571429,1.428571429,1.032142857,6.714285714,6.285714286,1.714285714,1.066836735,7,6.571428571,0.571428571,1.059183673,6.857142857,6.857142857,1.857142857,1,8,8,5,1,14.89361702,18.18181818,-3.25203252,-16.66666667,0,0,0,0,0,0,0,0,-3.571428571,-7.142857143,3.214285714,-71.42857143,1,1.142857143,-0.034693878,-0.285714286,0,0,0,0,0,0,0,0,-0.285714286,-0.571428571,0.032142857,-3.571428571,908,1,havanirooz,هوانیروز,22
908,5,10,7.285714286,7,0.428571429,1.038095238,7.714285714,7.428571429,1.428571429,1.032142857,6.714285714,6.285714286,1.714285714,1.066836735,7,6.571428571,0.571428571,1.059183673,6.857142857,6.857142857,1.857142857,1,-5.555555556,-5.769230769,0.576701269,-70,0,0,0,0,0,0,0,0,0,0,0,0,-0.428571429,-0.428571429,0.005952381,-1,0,0,0,0,0,0,0,0,0,0,0,0,908,1,havanirooz,هوانیروز,22
1032,0,10,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1032,1,shahrak-daneshgahi,شهرک دانشگاهی,21
1032,2,10,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1032,1,shahrak-daneshgahi,شهرک دانشگاهی,21
1032,3,10,1,1,0,1,1,1,0,1,1,1,0,1,,,,,,,,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1032,1,shahrak-daneshgahi,شهرک دانشگاهی,21
1032,4,10,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,,,,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1032,1,shahrak-daneshgahi,شهرک دانشگاهی,21
