district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,lag2_mean_total_token,lag2_mean_total_phone,lag2_mean_reorder_payment_count,lag2_mean_token_phone,lag3_mean_total_token,lag3_mean_total_phone,lag3_mean_reorder_payment_count,lag3_mean_token_phone,lag4_mean_total_token,lag4_mean_total_phone,lag4_mean_reorder_payment_count,lag4_mean_token_phone,total_token_change_percent,total_phone_change_percent,token_phone_change_percent,reorder_payment_count_change_percent,total_token_change20_percent,total_phone_change20_percent,token_phone_change20_percent,reorder_payment_count_change20_percent,total_token_change30_percent,total_phone_change30_percent,token_phone_change30_percent,reorder_payment_count_change30_percent,total_token_change40_percent,total_phone_change40_percent,token_phone_change40_percent,reorder_payment_count_change40_percent,total_token_change_count,total_phone_change_count,token_phone_change_count,reorder_payment_count_change_count,total_token_change20_count,total_phone_change20_count,token_phone_change20_count,reorder_payment_count_change20_count,total_token_change30_count,total_phone_change30_count,token_phone_change30_count,reorder_payment_count_change30_count,total_token_change40_count,total_phone_change40_count,token_phone_change40_count,reorder_payment_count_change40_count,place4,place2,district,name,region
987,0,20,5.5,4,0,1.3,1.5,1.5,0,1,,,,,,,,,,,,,266.6666667,166.6666667,30,,0,0,0,0,0,0,0,0,0,0,0,0,4,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,1,20,3.428571429,3.142857143,0.571428571,1.053571429,5.5,4,0,1.3,1.5,1.5,0,1,,,0,,,,0,,-37.66233766,-21.42857143,-18.95604396,,0,0,0,0,0,0,0,0,0,0,0,0,-2.071428571,-0.857142857,-0.246428571,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,2,20,2.333333333,2.333333333,2,1,3.428571429,3.142857143,0.571428571,1.053571429,5.5,4,0,1.3,1.5,1.5,0,1,,,0,,-31.94444444,-25.75757576,-5.084745763,250,-57.57575758,-41.66666667,-23.07692308,,0,0,0,0,0,0,0,0,-1.095238095,-0.80952381,-0.053571429,1.428571429,-3.166666667,-1.666666667,-0.3,2,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,3,20,1.833333333,1.833333333,0,1,2.333333333,2.333333333,2,1,3.428571429,3.142857143,0.571428571,1.053571429,5.5,4,0.571428571,1.3,1.5,1.5,0.571428571,1,-21.42857143,-21.42857143,0,-100,0,0,0,0,-66.66666667,-54.16666667,-23.07692308,-100,0,0,0,0,-0.5,-0.5,0,-2,0,0,0,0,-3.666666667,-2.166666667,-0.3,-0.571428571,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,4,20,3,3,0,1,1.833333333,1.833333333,0,1,2.333333333,2.333333333,2,1,3.428571429,3.142857143,2,1.053571429,5.5,4,2,1.3,63.63636364,63.63636364,0,,0,0,0,0,0,0,0,0,-45.45454545,-25,-23.07692308,-100,1.166666667,1.166666667,0,0,0,0,0,0,0,0,0,0,-2.5,-1,-0.3,-2,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,5,20,3.333333333,3,0,1.111111111,3,3,0,1,1.833333333,1.833333333,0,1,2.333333333,2.333333333,0,1,3.428571429,3.142857143,0,1.053571429,11.11111111,0,11.11111111,,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
1008,0,30,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
1008,1,30,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
1008,3,30,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
1008,4,30,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1008,1,tehran-shandiz,شاندیز,17
1008,5,30,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
70,0,10,3,2,1.333333333,2,6,5.666666667,0,1.033333333,,,,,,,,,,,,,-50,-64.70588235,93.5483871,,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3.666666667,0.966666667,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
70,1,10,5.166666667,5.166666667,1.166666667,1,3,2,1.333333333,2,6,5.666666667,0,1.033333333,,,0,,,,0,,72.22222222,158.3333333,-50,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,3.166666667,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
70,2,10,4.142857143,3.857142857,0.571428571,1.071428571,5.166666667,5.166666667,1.166666667,1,3,2,1.333333333,2,6,5.666666667,1.333333333,1.033333333,,,1.333333333,,-19.8156682,-25.34562212,7.142857143,-51.02040816,38.0952381,92.85714286,-46.42857143,-57.14285714,0,0,0,0,0,0,0,0,-1.023809524,-1.30952381,0.071428571,-0.595238095,1.142857143,1.857142857,-0.928571429,-0.761904762,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
70,3,10,4.857142857,4.142857143,1.428571429,1.119047619,4.142857143,3.857142857,0.571428571,1.071428571,5.166666667,5.166666667,1.166666667,1,3,2,1.166666667,2,6,5.666666667,1.166666667,1.033333333,17.24137931,7.407407407,4.444444444,150,0,0,0,0,61.9047619,107.1428571,-44.04761905,22.44897959,0,0,0,0,0.714285714,0.285714286,0.047619048,0.857142857,0,0,0,0,1.857142857,2.142857143,-0.880952381,0.261904762,0,0,0,0,70,1,gholhak,قلهک,3
70,4,10,6.285714286,5.714285714,1.142857143,1.1,4.857142857,4.142857143,1.428571429,1.119047619,4.142857143,3.857142857,0.571428571,1.071428571,5.166666667,5.166666667,0.571428571,1,3,2,0.571428571,2,29.41176471,37.93103448,-1.70212766,-20,0,0,0,0,0,0,0,0,109.5238095,185.7142857,-45,100,1.428571429,1.571428571,-0.019047619,-0.285714286,0,0,0,0,0,0,0,0,3.285714286,3.714285714,-0.9,0.571428571,70,1,gholhak,قلهک,3
70,5,10,6.857142857,5.857142857,0.285714286,1.071428571,6.285714286,5.714285714,1.142857143,1.1,4.857142857,4.142857143,1.428571429,1.119047619,4.142857143,3.857142857,1.428571429,1.071428571,5.166666667,5.166666667,1.428571429,1,9.090909091,2.5,-2.597402597,-75,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.142857143,-0.028571429,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
300,0,10,2,1.666666667,0.333333333,1.166666667,2.5,2.5,0,1,,,,,,,,,,,,,-20,-33.33333333,16.66666667,,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.833333333,0.166666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,1,10,3.714285714,3.285714286,0.428571429,1.130952381,2,1.666666667,0.333333333,1.166666667,2.5,2.5,0,1,,,0,,,,0,,85.71428571,97.14285714,-3.06122449,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714,1.619047619,-0.035714286,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,2,10,2.333333333,2.333333333,0.666666667,1,3.714285714,3.285714286,0.428571429,1.130952381,2,1.666666667,0.333333333,1.166666667,2.5,2.5,0.333333333,1,,,0.333333333,,-37.17948718,-28.98550725,-11.57894737,55.55555556,16.66666667,40,-14.28571429,100,0,0,0,0,0,0,0,0,-1.380952381,-0.952380952,-0.130952381,0.238095238,0.333333333,0.666666667,-0.166666667,0.333333333,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,3,10,1.714285714,1.714285714,0,1,2.333333333,2.333333333,0.666666667,1,3.714285714,3.285714286,0.428571429,1.130952381,2,1.666666667,0.428571429,1.166666667,2.5,2.5,0.428571429,1,-26.53061224,-26.53061224,0,-100,0,0,0,0,-14.28571429,2.857142857,-14.28571429,-100,0,0,0,0,-0.619047619,-0.619047619,0,-0.666666667,0,0,0,0,-0.285714286,0.047619048,-0.166666667,-0.428571429,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,4,10,2.6,2.6,0.2,1,1.714285714,1.714285714,0,1,2.333333333,2.333333333,0.666666667,1,3.714285714,3.285714286,0.666666667,1.130952381,2,1.666666667,0.666666667,1.166666667,51.66666667,51.66666667,0,,0,0,0,0,0,0,0,0,30,56,-14.28571429,-70,0.885714286,0.885714286,0,0.2,0,0,0,0,0,0,0,0,0.6,0.933333333,-0.166666667,-0.466666667,300,1,abbas-abad,عباس‌آباد,6
300,5,10,2.2,2.2,0,1,2.6,2.6,0.2,1,1.714285714,1.714285714,0,1,2.333333333,2.333333333,0,1,3.714285714,3.285714286,0,1.130952381,-15.38461538,-15.38461538,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
1004,1,20,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,2,20,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,3,20,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,4,20,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,5,20,1.25,1.25,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,25,25,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
99,2,30,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,99,1,hassan-abad,حسن‌آباد,11
99,3,30,1,1,0,1,1,1,4,1,,,,,,,,,,,,,0,0,0,-100,0,0,0,0,,,,,0,0,0,0,0,0,0,-4,0,0,0,0,,,,,0,0,0,0,99,1,hassan-abad,حسن‌آباد,11
99,4,30,3,3,0,1,1,1,0,1,1,1,4,1,,,4,,,,4,,200,200,0,,0,0,0,0,0,0,0,0,,,,-100,2,2,0,0,0,0,0,0,0,0,0,0,,,,-4,99,1,hassan-abad,حسن‌آباد,11
99,5,30,1,1,0,1,3,3,0,1,1,1,0,1,1,1,0,1,,,0,,-66.66666667,-66.66666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,hassan-abad,حسن‌آباد,11
937,1,10,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,937,1,tehran-khaghani,خاقانی,7
937,3,10,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,937,1,tehran-khaghani,خاقانی,7
976,0,30,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,976,1,mesgar-abad,مسگرآباد,15
976,1,30,3,1,0,3,1,1,0,1,,,,,,,,,,,,,200,0,200,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,mesgar-abad,مسگرآباد,15
231,2,20,1,1,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,231,1,javanmard-e-ghasab,جوانمرد قصاب,20
231,4,20,1,1,0,1,1,1,1.5,1,,,,,,,,,,,,,0,0,0,-100,0,0,0,0,0,0,0,0,,,,,0,0,0,-1.5,0,0,0,0,0,0,0,0,,,,,231,1,javanmard-e-ghasab,جوانمرد قصاب,20
86,0,10,10.66666667,10.33333333,2.333333333,1.033333333,32,24,0,1.32123412,,,,,,,,,,,,,-66.66666667,-56.94444444,-21.79029304,,0,0,0,0,0,0,0,0,0,0,0,0,-21.33333333,-13.66666667,-0.287900786,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
86,1,10,15.71428571,11.57142857,8,1.3625,10.66666667,10.33333333,2.333333333,1.033333333,32,24,0,1.32123412,,,0,,,,0,,47.32142857,11.98156682,31.85483871,242.8571429,0,0,0,0,0,0,0,0,0,0,0,0,5.047619048,1.238095238,0.329166667,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
86,2,10,23.57142857,17.71428571,7.142857143,1.3481699,15.71428571,11.57142857,8,1.3625,10.66666667,10.33333333,2.333333333,1.033333333,32,24,2.333333333,1.32123412,,,2.333333333,,50,53.08641975,-1.051750448,-10.71428571,120.9821429,71.42857143,30.46805485,206.122449,0,0,0,0,0,0,0,0,7.857142857,6.142857143,-0.0143301,-0.857142857,12.9047619,7.380952381,0.314836567,4.80952381,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
86,3,10,25.14285714,17.57142857,2.571428571,1.439538134,23.57142857,17.71428571,7.142857143,1.3481699,15.71428571,11.57142857,8,1.3625,10.66666667,10.33333333,8,1.033333333,32,24,8,1.32123412,6.666666667,-0.806451613,6.777204708,-64,0,0,0,0,135.7142857,70.04608295,39.31014201,-67.85714286,0,0,0,0,1.571428571,-0.142857143,0.091368234,-4.571428571,0,0,0,0,14.47619048,7.238095238,0.406204801,-5.428571429,0,0,0,0,86,1,jordan,جردن,3
86,4,10,28.71428571,20.14285714,0.428571429,1.524564158,25.14285714,17.57142857,2.571428571,1.439538134,23.57142857,17.71428571,7.142857143,1.3481699,15.71428571,11.57142857,7.142857143,1.3625,10.66666667,10.33333333,7.142857143,1.033333333,14.20454545,14.63414634,5.906479414,-83.33333333,0,0,0,0,0,0,0,0,169.1964286,94.93087558,47.53846687,-94,3.571428571,2.571428571,0.085026024,-2.142857143,0,0,0,0,0,0,0,0,18.04761905,9.80952381,0.491230824,-6.714285714,86,1,jordan,جردن,3
86,5,10,23.28571429,15.71428571,1.571428571,1.493917486,28.71428571,20.14285714,0.428571429,1.524564158,25.14285714,17.57142857,2.571428571,1.439538134,23.57142857,17.71428571,2.571428571,1.3481699,15.71428571,11.57142857,2.571428571,1.3625,-18.90547264,-21.9858156,-2.010192321,266.6666667,0,0,0,0,0,0,0,0,0,0,0,0,-5.428571429,-4.428571429,-0.030646672,1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
109,0,10,3.333333333,3.333333333,0.333333333,1,6.5,5.5,0,1.2,,,,,,,,,,,,,-48.71794872,-39.39393939,-16.66666667,,0,0,0,0,0,0,0,0,0,0,0,0,-3.166666667,-2.166666667,-0.2,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,1,10,6.857142857,6,2.428571429,1.200396825,3.333333333,3.333333333,0.333333333,1,6.5,5.5,0,1.2,,,0,,,,0,,105.7142857,80,20.03968254,628.5714286,0,0,0,0,0,0,0,0,0,0,0,0,3.523809524,2.666666667,0.200396825,2.095238095,0,0,0,0,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,2,10,5.285714286,4.142857143,1.857142857,1.266666667,6.857142857,6,2.428571429,1.200396825,3.333333333,3.333333333,0.333333333,1,6.5,5.5,0.333333333,1.2,,,0.333333333,,-22.91666667,-30.95238095,5.520661157,-23.52941176,58.57142857,24.28571429,26.66666667,457.1428571,0,0,0,0,0,0,0,0,-1.571428571,-1.857142857,0.066269841,-0.571428571,1.952380952,0.80952381,0.266666667,1.523809524,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,3,10,7.428571429,6.285714286,1.857142857,1.146598639,5.285714286,4.142857143,1.857142857,1.266666667,6.857142857,6,2.428571429,1.200396825,3.333333333,3.333333333,2.428571429,1,6.5,5.5,2.428571429,1.2,40.54054054,51.72413793,-9.47905478,0,0,0,0,0,122.8571429,88.57142857,14.65986395,-23.52941176,0,0,0,0,2.142857143,2.142857143,-0.120068027,0,0,0,0,0,4.095238095,2.952380952,0.146598639,-0.571428571,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,4,10,7.142857143,6.285714286,2,1.142857143,7.428571429,6.285714286,1.857142857,1.146598639,5.285714286,4.142857143,1.857142857,1.266666667,6.857142857,6,1.857142857,1.200396825,3.333333333,3.333333333,1.857142857,1,-3.846153846,0,-0.326312667,7.692307692,0,0,0,0,0,0,0,0,114.2857143,88.57142857,14.28571429,7.692307692,-0.285714286,0,-0.003741497,0.142857143,0,0,0,0,0,0,0,0,3.80952381,2.952380952,0.142857143,0.142857143,109,1,east-tehranpars,تهرانپارس شرقی,4
109,5,10,4,3.285714286,0,1.101190476,7.142857143,6.285714286,2,1.142857143,7.428571429,6.285714286,1.857142857,1.146598639,5.285714286,4.142857143,1.857142857,1.266666667,6.857142857,6,1.857142857,1.200396825,-44,-47.72727273,-3.645833333,-100,0,0,0,0,0,0,0,0,0,0,0,0,-3.142857143,-3,-0.041666667,-2,0,0,0,0,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
918,1,20,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,918,1,dolatkhah,دولتخواه,19
918,3,20,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,918,1,dolatkhah,دولتخواه,19
1006,0,20,1,1,0.5,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,1,20,1.333333333,1.333333333,0,1,1,1,0.5,1,1,1,0,1,,,0,,,,0,,33.33333333,33.33333333,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,2,20,1.5,1.5,0,1,1.333333333,1.333333333,0,1,1,1,0.5,1,1,1,0.5,1,,,0.5,,12.5,12.5,0,,50,50,0,-100,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0.5,0.5,0,-0.5,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,3,20,1.285714286,1.285714286,0,1,1.5,1.5,0,1,1.333333333,1.333333333,0,1,1,1,0,1,1,1,0,1,-14.28571429,-14.28571429,0,,0,0,0,0,28.57142857,28.57142857,0,,0,0,0,0,-0.214285714,-0.214285714,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,4,20,1.666666667,1.666666667,0,1,1.285714286,1.285714286,0,1,1.5,1.5,0,1,1.333333333,1.333333333,0,1,1,1,0,1,29.62962963,29.62962963,0,,0,0,0,0,0,0,0,0,66.66666667,66.66666667,0,,0.380952381,0.380952381,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0,0,1006,1,haftchenar,هفت چنار,10
1006,5,20,3.333333333,3.333333333,0.333333333,1,1.666666667,1.666666667,0,1,1.285714286,1.285714286,0,1,1.5,1.5,0,1,1.333333333,1.333333333,0,1,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
60,0,10,2.666666667,2.666666667,0,1,7.5,7.5,0,1,,,,,,,,,,,,,-64.44444444,-64.44444444,0,,0,0,0,0,0,0,0,0,0,0,0,0,-4.833333333,-4.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,1,10,2.5,2.5,0,1,2.666666667,2.666666667,0,1,7.5,7.5,0,1,,,0,,,,0,,-6.25,-6.25,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666667,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,2,10,4.5,4.5,0.833333333,1,2.5,2.5,0,1,2.666666667,2.666666667,0,1,7.5,7.5,0,1,,,0,,80,80,0,,68.75,68.75,0,,0,0,0,0,0,0,0,0,2,2,0,0.833333333,1.833333333,1.833333333,0,0.833333333,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,3,10,3.714285714,3.571428571,0.142857143,1.047619048,4.5,4.5,0.833333333,1,2.5,2.5,0,1,2.666666667,2.666666667,0,1,7.5,7.5,0,1,-17.46031746,-20.63492063,4.761904762,-82.85714286,0,0,0,0,39.28571429,33.92857143,4.761904762,,0,0,0,0,-0.785714286,-0.928571429,0.047619048,-0.69047619,0,0,0,0,1.047619048,0.904761905,0.047619048,0.142857143,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,4,10,5.833333333,5.333333333,0,1.067003367,3.714285714,3.571428571,0.142857143,1.047619048,4.5,4.5,0.833333333,1,2.5,2.5,0.833333333,1,2.666666667,2.666666667,0.833333333,1,57.05128205,49.33333333,1.850321396,-100,0,0,0,0,0,0,0,0,118.75,100,6.7003367,-100,2.119047619,1.761904762,0.019384319,-0.142857143,0,0,0,0,0,0,0,0,3.166666667,2.666666667,0.067003367,-0.833333333,60,1,mahmoodiyeh,محمودیه,1
60,5,10,7.166666667,6.5,0,1.07797619,5.833333333,5.333333333,0,1.067003367,3.714285714,3.571428571,0.142857143,1.047619048,4.5,4.5,0.142857143,1,2.5,2.5,0.142857143,1,22.85714286,21.875,1.028377586,,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.166666667,0.010972823,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
189,0,30,1,1,0.5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
189,1,30,1.5,1.5,0,1,1,1,0.5,1,,,,,,,,,,,,,50,50,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
189,2,30,1.4,1.4,0,1,1.5,1.5,0,1,1,1,0.5,1,,,0.5,,,,0.5,,-6.666666667,-6.666666667,0,,40,40,0,-100,0,0,0,0,0,0,0,0,-0.1,-0.1,0,0,0.4,0.4,0,-0.5,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
189,3,30,1.285714286,1.285714286,0,1,1.4,1.4,0,1,1.5,1.5,0,1,1,1,0,1,,,0,,-8.163265306,-8.163265306,0,,0,0,0,0,28.57142857,28.57142857,0,,0,0,0,0,-0.114285714,-0.114285714,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
189,4,30,3.4,2.6,0,1.38,1.285714286,1.285714286,0,1,1.4,1.4,0,1,1.5,1.5,0,1,1,1,0,1,164.4444444,102.2222222,38,,0,0,0,0,0,0,0,0,240,160,38,,2.114285714,1.314285714,0.38,0,0,0,0,0,0,0,0,0,2.4,1.6,0.38,0,189,1,shadabad,شادآباد,18
189,5,30,3.5,2.75,0,1.291666667,3.4,2.6,0,1.38,1.285714286,1.285714286,0,1,1.4,1.4,0,1,1.5,1.5,0,1,2.941176471,5.769230769,-6.400966184,,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.15,-0.088333333,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
311,0,10,2,2,0,1,2,1.5,0,1.25,,,,,,,,,,,,,0,33.33333333,-20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1,azad-shahr,سرو آزاد,22
311,1,10,2,1.8,1,1.2,2,2,0,1,2,1.5,0,1.25,,,0,,,,0,,0,-10,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,311,1,azad-shahr,سرو آزاد,22
311,2,10,1.25,1.25,0,1,2,1.8,1,1.2,2,2,0,1,2,1.5,0,1.25,,,0,,-37.5,-30.55555556,-16.66666667,-100,-37.5,-37.5,0,,0,0,0,0,0,0,0,0,-0.75,-0.55,-0.2,-1,-0.75,-0.75,0,0,0,0,0,0,0,0,0,0,311,1,azad-shahr,سرو آزاد,22
311,3,10,1.5,1.5,0,1,1.25,1.25,0,1,2,1.8,1,1.2,2,2,1,1,2,1.5,1,1.25,20,20,0,,0,0,0,0,-25,-25,0,-100,0,0,0,0,0.25,0.25,0,0,0,0,0,0,-0.5,-0.5,0,-1,0,0,0,0,311,1,azad-shahr,سرو آزاد,22
311,4,10,1,1,0,1,1.5,1.5,0,1,1.25,1.25,0,1,2,1.8,0,1.2,2,2,0,1,-33.33333333,-33.33333333,0,,0,0,0,0,0,0,0,0,-50,-50,0,,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,311,1,azad-shahr,سرو آزاد,22
311,5,10,1.666666667,1.666666667,0,1,1,1,0,1,1.5,1.5,0,1,1.25,1.25,0,1,2,1.8,0,1.2,66.66666667,66.66666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1,azad-shahr,سرو آزاد,22
93,0,30,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,bazaar,بازار,12
93,2,30,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,bazaar,بازار,12
