district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,lag2_mean_total_token,lag2_mean_total_phone,lag2_mean_reorder_payment_count,lag2_mean_token_phone,lag3_mean_total_token,lag3_mean_total_phone,lag3_mean_reorder_payment_count,lag3_mean_token_phone,lag4_mean_total_token,lag4_mean_total_phone,lag4_mean_reorder_payment_count,lag4_mean_token_phone,total_token_change_percent,total_phone_change_percent,token_phone_change_percent,reorder_payment_count_change_percent,total_token_change20_percent,total_phone_change20_percent,token_phone_change20_percent,reorder_payment_count_change20_percent,total_token_change30_percent,total_phone_change30_percent,token_phone_change30_percent,reorder_payment_count_change30_percent,total_token_change40_percent,total_phone_change40_percent,token_phone_change40_percent,reorder_payment_count_change40_percent,total_token_change_count,total_phone_change_count,token_phone_change_count,reorder_payment_count_change_count,total_token_change20_count,total_phone_change20_count,token_phone_change20_count,reorder_payment_count_change20_count,total_token_change30_count,total_phone_change30_count,token_phone_change30_count,reorder_payment_count_change30_count,total_token_change40_count,total_phone_change40_count,token_phone_change40_count,reorder_payment_count_change40_count,place4,place2,district,name,region
46,2,10,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,46,1,golab-dareh,گلاب دره,1
46,3,10,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,46,1,golab-dareh,گلاب دره,1
46,4,10,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,46,1,golab-dareh,گلاب دره,1
284,0,20,8,6.666666667,0.333333333,1.231481481,17.5,13,0,1.348484848,,,,,,,,,,,,,-54.28571429,-48.71794872,-8.676654182,,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,-6.333333333,-0.117003367,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,284,1,sarsabil,سلسبیل,10
284,1,20,6.428571429,5.571428571,0.857142857,1.121717172,8,6.666666667,0.333333333,1.231481481,17.5,13,0,1.348484848,,,0,,,,0,,-19.64285714,-16.42857143,-8.913192071,157.1428571,0,0,0,0,0,0,0,0,0,0,0,0,-1.571428571,-1.095238095,-0.10976431,0.523809524,0,0,0,0,0,0,0,0,0,0,0,0,284,1,sarsabil,سلسبیل,10
284,2,20,7,6.428571429,0.714285714,1.06456044,6.428571429,5.571428571,0.857142857,1.121717172,8,6.666666667,0.333333333,1.231481481,17.5,13,0.333333333,1.348484848,,,0.333333333,,8.888888889,15.38461538,-5.095467342,-16.66666667,-12.5,-3.571428571,-13.55449062,114.2857143,0,0,0,0,0,0,0,0,0.571428571,0.857142857,-0.057156732,-0.142857143,-1,-0.238095238,-0.166921042,0.380952381,0,0,0,0,0,0,0,0,284,1,sarsabil,سلسبیل,10
284,3,20,11.14285714,9.857142857,2.428571429,1.15942377,7,6.428571429,0.714285714,1.06456044,6.428571429,5.571428571,0.857142857,1.121717172,8,6.666666667,0.857142857,1.231481481,17.5,13,0.857142857,1.348484848,59.18367347,53.33333333,8.9110328,240,0,0,0,0,39.28571429,47.85714286,-5.851302927,183.3333333,0,0,0,0,4.142857143,3.428571429,0.09486333,1.714285714,0,0,0,0,3.142857143,3.19047619,-0.072057712,1.571428571,0,0,0,0,284,1,sarsabil,سلسبیل,10
284,4,20,9,8,0.714285714,1.097555223,11.14285714,9.857142857,2.428571429,1.15942377,7,6.428571429,0.714285714,1.06456044,6.428571429,5.571428571,0.714285714,1.121717172,8,6.666666667,0.714285714,1.231481481,-19.23076923,-18.84057971,-5.33614616,-70.58823529,0,0,0,0,0,0,0,0,12.5,20,-10.87521501,0,-2.142857143,-1.857142857,-0.061868547,-1.714285714,0,0,0,0,0,0,0,0,1,1.333333333,-0.133926259,0,284,1,sarsabil,سلسبیل,10
284,5,20,11.57142857,10.71428571,0.142857143,1.072496947,9,8,0.714285714,1.097555223,11.14285714,9.857142857,2.428571429,1.15942377,7,6.428571429,2.428571429,1.06456044,6.428571429,5.571428571,2.428571429,1.121717172,28.57142857,33.92857143,-2.28309925,-80,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571,2.714285714,-0.025058275,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,284,1,sarsabil,سلسبیل,10
987,0,20,5.5,4,0,1.3,1.5,1.5,0,1,,,,,,,,,,,,,266.6666667,166.6666667,30,,0,0,0,0,0,0,0,0,0,0,0,0,4,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,1,20,3.428571429,3.142857143,0.571428571,1.053571429,5.5,4,0,1.3,1.5,1.5,0,1,,,0,,,,0,,-37.66233766,-21.42857143,-18.95604396,,0,0,0,0,0,0,0,0,0,0,0,0,-2.071428571,-0.857142857,-0.246428571,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,2,20,2.333333333,2.333333333,2,1,3.428571429,3.142857143,0.571428571,1.053571429,5.5,4,0,1.3,1.5,1.5,0,1,,,0,,-31.94444444,-25.75757576,-5.084745763,250,-57.57575758,-41.66666667,-23.07692308,,0,0,0,0,0,0,0,0,-1.095238095,-0.80952381,-0.053571429,1.428571429,-3.166666667,-1.666666667,-0.3,2,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,3,20,1.833333333,1.833333333,0,1,2.333333333,2.333333333,2,1,3.428571429,3.142857143,0.571428571,1.053571429,5.5,4,0.571428571,1.3,1.5,1.5,0.571428571,1,-21.42857143,-21.42857143,0,-100,0,0,0,0,-66.66666667,-54.16666667,-23.07692308,-100,0,0,0,0,-0.5,-0.5,0,-2,0,0,0,0,-3.666666667,-2.166666667,-0.3,-0.571428571,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,4,20,3.2,3.2,0,1,1.833333333,1.833333333,0,1,2.333333333,2.333333333,2,1,3.428571429,3.142857143,2,1.053571429,5.5,4,2,1.3,74.54545455,74.54545455,0,,0,0,0,0,0,0,0,0,-41.81818182,-20,-23.07692308,-100,1.366666667,1.366666667,0,0,0,0,0,0,0,0,0,0,-2.3,-0.8,-0.3,-2,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
987,5,20,3.5,3.166666667,0,1.083333333,3.2,3.2,0,1,1.833333333,1.833333333,0,1,2.333333333,2.333333333,0,1,3.428571429,3.142857143,0,1.053571429,9.375,-1.041666667,8.333333333,,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.033333333,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,987,1,aqdasiyeh-rey,شهر ری - اقدسیه,20
1008,0,30,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
1008,1,30,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
1008,3,30,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
1008,4,30,2,1,0,2,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,100,0,100,,0,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,0,1008,1,tehran-shandiz,شاندیز,17
1008,5,30,1,1,0,1,2,1,0,2,1,1,0,1,1,1,0,1,1,1,0,1,-50,0,-50,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1,tehran-shandiz,شاندیز,17
70,0,10,3,2,1.333333333,2,6,5.666666667,0,1.033333333,,,,,,,,,,,,,-50,-64.70588235,93.5483871,,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3.666666667,0.966666667,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
70,1,10,5.166666667,5.166666667,1.166666667,1,3,2,1.333333333,2,6,5.666666667,0,1.033333333,,,0,,,,0,,72.22222222,158.3333333,-50,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,3.166666667,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
70,2,10,4.142857143,3.857142857,0.571428571,1.071428571,5.166666667,5.166666667,1.166666667,1,3,2,1.333333333,2,6,5.666666667,1.333333333,1.033333333,,,1.333333333,,-19.8156682,-25.34562212,7.142857143,-51.02040816,38.0952381,92.85714286,-46.42857143,-57.14285714,0,0,0,0,0,0,0,0,-1.023809524,-1.30952381,0.071428571,-0.595238095,1.142857143,1.857142857,-0.928571429,-0.761904762,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
70,3,10,4.857142857,4.142857143,1.571428571,1.123809524,4.142857143,3.857142857,0.571428571,1.071428571,5.166666667,5.166666667,1.166666667,1,3,2,1.166666667,2,6,5.666666667,1.166666667,1.033333333,17.24137931,7.407407407,4.888888889,175,0,0,0,0,61.9047619,107.1428571,-43.80952381,34.69387755,0,0,0,0,0.714285714,0.285714286,0.052380952,1,0,0,0,0,1.857142857,2.142857143,-0.876190476,0.404761905,0,0,0,0,70,1,gholhak,قلهک,3
70,4,10,6.285714286,5.714285714,1.142857143,1.1,4.857142857,4.142857143,1.571428571,1.123809524,4.142857143,3.857142857,0.571428571,1.071428571,5.166666667,5.166666667,0.571428571,1,3,2,0.571428571,2,29.41176471,37.93103448,-2.118644068,-27.27272727,0,0,0,0,0,0,0,0,109.5238095,185.7142857,-45,100,1.428571429,1.571428571,-0.023809524,-0.428571429,0,0,0,0,0,0,0,0,3.285714286,3.714285714,-0.9,0.571428571,70,1,gholhak,قلهک,3
70,5,10,7,6,0.285714286,1.071428571,6.285714286,5.714285714,1.142857143,1.1,4.857142857,4.142857143,1.571428571,1.123809524,4.142857143,3.857142857,1.571428571,1.071428571,5.166666667,5.166666667,1.571428571,1,11.36363636,5,-2.597402597,-75,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.285714286,-0.028571429,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,70,1,gholhak,قلهک,3
300,0,10,2,1.666666667,0.333333333,1.166666667,2.5,2.5,0,1,,,,,,,,,,,,,-20,-33.33333333,16.66666667,,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.833333333,0.166666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,1,10,3.571428571,3.142857143,0.428571429,1.130952381,2,1.666666667,0.333333333,1.166666667,2.5,2.5,0,1,,,0,,,,0,,78.57142857,88.57142857,-3.06122449,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,1.571428571,1.476190476,-0.035714286,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,2,10,2.5,2.5,0.666666667,1,3.571428571,3.142857143,0.428571429,1.130952381,2,1.666666667,0.333333333,1.166666667,2.5,2.5,0.333333333,1,,,0.333333333,,-30,-20.45454545,-11.57894737,55.55555556,25,50,-14.28571429,100,0,0,0,0,0,0,0,0,-1.071428571,-0.642857143,-0.130952381,0.238095238,0.5,0.833333333,-0.166666667,0.333333333,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,3,10,1.833333333,1.833333333,0,1,2.5,2.5,0.666666667,1,3.571428571,3.142857143,0.428571429,1.130952381,2,1.666666667,0.428571429,1.166666667,2.5,2.5,0.428571429,1,-26.66666667,-26.66666667,0,-100,0,0,0,0,-8.333333333,10,-14.28571429,-100,0,0,0,0,-0.666666667,-0.666666667,0,-0.666666667,0,0,0,0,-0.166666667,0.166666667,-0.166666667,-0.428571429,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
300,4,10,2.6,2.6,0.2,1,1.833333333,1.833333333,0,1,2.5,2.5,0.666666667,1,3.571428571,3.142857143,0.666666667,1.130952381,2,1.666666667,0.666666667,1.166666667,41.81818182,41.81818182,0,,0,0,0,0,0,0,0,0,30,56,-14.28571429,-70,0.766666667,0.766666667,0,0.2,0,0,0,0,0,0,0,0,0.6,0.933333333,-0.166666667,-0.466666667,300,1,abbas-abad,عباس‌آباد,6
300,5,10,2.6,2.6,0,1,2.6,2.6,0.2,1,1.833333333,1.833333333,0,1,2.5,2.5,0,1,3.571428571,3.142857143,0,1.130952381,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,300,1,abbas-abad,عباس‌آباد,6
1004,1,20,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,2,20,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,3,20,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,4,20,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
1004,5,20,1.25,1.25,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,25,25,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1,shabiri,شبیری,10
99,2,30,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,99,1,hassan-abad,حسن‌آباد,11
99,3,30,1,1,0,1,1,1,4,1,,,,,,,,,,,,,0,0,0,-100,0,0,0,0,,,,,0,0,0,0,0,0,0,-4,0,0,0,0,,,,,0,0,0,0,99,1,hassan-abad,حسن‌آباد,11
99,4,30,3,3,0,1,1,1,0,1,1,1,4,1,,,4,,,,4,,200,200,0,,0,0,0,0,0,0,0,0,,,,-100,2,2,0,0,0,0,0,0,0,0,0,0,,,,-4,99,1,hassan-abad,حسن‌آباد,11
99,5,30,1,1,0,1,3,3,0,1,1,1,0,1,1,1,0,1,,,0,,-66.66666667,-66.66666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,hassan-abad,حسن‌آباد,11
937,1,10,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,1,tehran-khaghani,خاقانی,7
937,3,10,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,937,1,tehran-khaghani,خاقانی,7
976,0,30,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,976,1,mesgar-abad,مسگرآباد,15
976,1,30,3,1,0,3,1,1,0,1,,,,,,,,,,,,,200,0,200,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,mesgar-abad,مسگرآباد,15
231,2,20,1,1,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,231,1,javanmard-e-ghasab,جوانمرد قصاب,20
231,4,20,1,1,0,1,1,1,1.5,1,,,,,,,,,,,,,0,0,0,-100,0,0,0,0,0,0,0,0,,,,,0,0,0,-1.5,0,0,0,0,0,0,0,0,,,,,231,1,javanmard-e-ghasab,جوانمرد قصاب,20
86,0,10,10.66666667,10.33333333,2.333333333,1.033333333,37,27,0,1.367461431,,,,,,,,,,,,,-71.17117117,-61.72839506,-24.43418803,,0,0,0,0,0,0,0,0,0,0,0,0,-26.33333333,-16.66666667,-0.334128097,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
86,1,10,15.57142857,11.42857143,8,1.364285714,10.66666667,10.33333333,2.333333333,1.033333333,37,27,0,1.367461431,,,0,,,,0,,45.98214286,10.59907834,32.02764977,242.8571429,0,0,0,0,0,0,0,0,0,0,0,0,4.904761905,1.095238095,0.330952381,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
86,2,10,23.57142857,17.71428571,7.142857143,1.3481699,15.57142857,11.42857143,8,1.364285714,10.66666667,10.33333333,2.333333333,1.033333333,37,27,2.333333333,1.367461431,,,2.333333333,,51.37614679,55,-1.181263864,-10.71428571,120.9821429,71.42857143,30.46805485,206.122449,0,0,0,0,0,0,0,0,8,6.285714286,-0.016115814,-0.857142857,12.9047619,7.380952381,0.314836567,4.80952381,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
86,3,10,25.28571429,17.71428571,2.714285714,1.436691343,23.57142857,17.71428571,7.142857143,1.3481699,15.57142857,11.42857143,8,1.364285714,10.66666667,10.33333333,8,1.033333333,37,27,8,1.367461431,7.272727273,0,6.566045055,-62,0,0,0,0,137.0535714,71.42857143,39.03464612,-66.07142857,0,0,0,0,1.714285714,0,0.088521443,-4.428571429,0,0,0,0,14.61904762,7.380952381,0.40335801,-5.285714286,0,0,0,0,86,1,jordan,جردن,3
86,4,10,28.85714286,20.28571429,0.428571429,1.522325655,25.28571429,17.71428571,2.714285714,1.436691343,23.57142857,17.71428571,7.142857143,1.3481699,15.57142857,11.42857143,7.142857143,1.364285714,10.66666667,10.33333333,7.142857143,1.033333333,14.12429379,14.51612903,5.9605226,-84.21052632,0,0,0,0,0,0,0,0,170.5357143,96.31336406,47.32183762,-94,3.571428571,2.571428571,0.085634312,-2.285714286,0,0,0,0,0,0,0,0,18.19047619,9.952380952,0.488992322,-6.714285714,86,1,jordan,جردن,3
86,5,10,24.28571429,16.42857143,1.571428571,1.498896447,28.85714286,20.28571429,0.428571429,1.522325655,25.28571429,17.71428571,2.714285714,1.436691343,23.57142857,17.71428571,2.714285714,1.3481699,15.57142857,11.42857143,2.714285714,1.364285714,-15.84158416,-19.01408451,-1.539040471,266.6666667,0,0,0,0,0,0,0,0,0,0,0,0,-4.571428571,-3.857142857,-0.023429208,1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,86,1,jordan,جردن,3
109,0,10,3.333333333,3.333333333,0.333333333,1,7,6,0,1.2,,,,,,,,,,,,,-52.38095238,-44.44444444,-16.66666667,,0,0,0,0,0,0,0,0,0,0,0,0,-3.666666667,-2.666666667,-0.2,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,1,10,7,6.142857143,2.428571429,1.200396825,3.333333333,3.333333333,0.333333333,1,7,6,0,1.2,,,0,,,,0,,110,84.28571429,20.03968254,628.5714286,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,2.80952381,0.200396825,2.095238095,0,0,0,0,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,2,10,5.428571429,4.285714286,4.285714286,1.266666667,7,6.142857143,2.428571429,1.200396825,3.333333333,3.333333333,0.333333333,1,7,6,0.333333333,1.2,,,0.333333333,,-22.44897959,-30.23255814,5.520661157,76.47058824,62.85714286,28.57142857,26.66666667,1185.714286,0,0,0,0,0,0,0,0,-1.571428571,-1.857142857,0.066269841,1.857142857,2.095238095,0.952380952,0.266666667,3.952380952,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,3,10,7.571428571,6.285714286,2,1.170408163,5.428571429,4.285714286,4.285714286,1.266666667,7,6.142857143,2.428571429,1.200396825,3.333333333,3.333333333,2.428571429,1,7,6,2.428571429,1.2,39.47368421,46.66666667,-7.599355532,-53.33333333,0,0,0,0,127.1428571,88.57142857,17.04081633,-17.64705882,0,0,0,0,2.142857143,2,-0.096258503,-2.285714286,0,0,0,0,4.238095238,2.952380952,0.170408163,-0.428571429,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
109,4,10,7.285714286,6.428571429,2.142857143,1.138095238,7.571428571,6.285714286,2,1.170408163,5.428571429,4.285714286,4.285714286,1.266666667,7,6.142857143,4.285714286,1.200396825,3.333333333,3.333333333,4.285714286,1,-3.773584906,2.272727273,-2.760825341,7.142857143,0,0,0,0,0,0,0,0,118.5714286,92.85714286,13.80952381,-50,-0.285714286,0.142857143,-0.032312925,0.142857143,0,0,0,0,0,0,0,0,3.952380952,3.095238095,0.138095238,-2.142857143,109,1,east-tehranpars,تهرانپارس شرقی,4
109,5,10,4.142857143,3.428571429,0,1.094387755,7.285714286,6.428571429,2.142857143,1.138095238,7.571428571,6.285714286,2,1.170408163,5.428571429,4.285714286,2,1.266666667,7,6.142857143,2,1.200396825,-43.1372549,-46.66666667,-3.840406455,-100,0,0,0,0,0,0,0,0,0,0,0,0,-3.142857143,-3,-0.043707483,-2.142857143,0,0,0,0,0,0,0,0,0,0,0,0,109,1,east-tehranpars,تهرانپارس شرقی,4
918,1,20,2,1,0,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,918,1,dolatkhah,دولتخواه,19
918,3,20,1,1,0,1,2,1,0,2,,,,,,,,,,,,,-50,0,-50,,0,0,0,0,,,,,0,0,0,0,-1,0,-1,0,0,0,0,0,,,,,0,0,0,0,918,1,dolatkhah,دولتخواه,19
1006,0,20,1,1,0.5,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,1,20,1.333333333,1.333333333,0,1,1,1,0.5,1,1,1,0,1,,,0,,,,0,,33.33333333,33.33333333,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,2,20,1.5,1.5,0,1,1.333333333,1.333333333,0,1,1,1,0.5,1,1,1,0.5,1,,,0.5,,12.5,12.5,0,,50,50,0,-100,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0.5,0.5,0,-0.5,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,3,20,1.285714286,1.285714286,0,1,1.5,1.5,0,1,1.333333333,1.333333333,0,1,1,1,0,1,1,1,0,1,-14.28571429,-14.28571429,0,,0,0,0,0,28.57142857,28.57142857,0,,0,0,0,0,-0.214285714,-0.214285714,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
1006,4,20,1.666666667,1.666666667,0,1,1.285714286,1.285714286,0,1,1.5,1.5,0,1,1.333333333,1.333333333,0,1,1,1,0,1,29.62962963,29.62962963,0,,0,0,0,0,0,0,0,0,66.66666667,66.66666667,0,,0.380952381,0.380952381,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0,0,1006,1,haftchenar,هفت چنار,10
1006,5,20,3.333333333,3.333333333,0.333333333,1,1.666666667,1.666666667,0,1,1.285714286,1.285714286,0,1,1.5,1.5,0,1,1.333333333,1.333333333,0,1,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1006,1,haftchenar,هفت چنار,10
60,0,10,2.666666667,2.666666667,0,1,8.5,8.5,0,1,,,,,,,,,,,,,-68.62745098,-68.62745098,0,,0,0,0,0,0,0,0,0,0,0,0,0,-5.833333333,-5.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,1,10,2.5,2.5,0,1,2.666666667,2.666666667,0,1,8.5,8.5,0,1,,,0,,,,0,,-6.25,-6.25,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666667,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,2,10,4.5,4.5,0.833333333,1,2.5,2.5,0,1,2.666666667,2.666666667,0,1,8.5,8.5,0,1,,,0,,80,80,0,,68.75,68.75,0,,0,0,0,0,0,0,0,0,2,2,0,0.833333333,1.833333333,1.833333333,0,0.833333333,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,3,10,3.714285714,3.571428571,0.142857143,1.047619048,4.5,4.5,0.833333333,1,2.5,2.5,0,1,2.666666667,2.666666667,0,1,8.5,8.5,0,1,-17.46031746,-20.63492063,4.761904762,-82.85714286,0,0,0,0,39.28571429,33.92857143,4.761904762,,0,0,0,0,-0.785714286,-0.928571429,0.047619048,-0.69047619,0,0,0,0,1.047619048,0.904761905,0.047619048,0.142857143,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
60,4,10,5.833333333,5.333333333,0,1.067003367,3.714285714,3.571428571,0.142857143,1.047619048,4.5,4.5,0.833333333,1,2.5,2.5,0.833333333,1,2.666666667,2.666666667,0.833333333,1,57.05128205,49.33333333,1.850321396,-100,0,0,0,0,0,0,0,0,118.75,100,6.7003367,-100,2.119047619,1.761904762,0.019384319,-0.142857143,0,0,0,0,0,0,0,0,3.166666667,2.666666667,0.067003367,-0.833333333,60,1,mahmoodiyeh,محمودیه,1
60,5,10,7.833333333,7.166666667,0,1.075,5.833333333,5.333333333,0,1.067003367,3.714285714,3.571428571,0.142857143,1.047619048,4.5,4.5,0.142857143,1,2.5,2.5,0.142857143,1,34.28571429,34.375,0.749447775,,0,0,0,0,0,0,0,0,0,0,0,0,2,1.833333333,0.007996633,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,mahmoodiyeh,محمودیه,1
189,0,30,1,1,0.5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
189,1,30,1.5,1.5,0,1,1,1,0.5,1,,,,,,,,,,,,,50,50,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
189,2,30,1.6,1.6,0,1,1.5,1.5,0,1,1,1,0.5,1,,,0.5,,,,0.5,,6.666666667,6.666666667,0,,60,60,0,-100,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.6,0.6,0,-0.5,0,0,0,0,0,0,0,0,189,1,shadabad,شادآباد,18
